season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,KXIP,1,Yuvraj Singh,Yuvraj Singh,2.0,3.0,-,0.0,0.0,66.66,False,False,"{'wickets': 4, 'runs': 92}",11.2,c Harbhajan Singh b Bravo,"one of the softest dismissals you'll see! slower ball on the pads, Yuvraj is so early into the shot it hits the back of the pad and lobs to Bhajji at short fine, who has an I-told-you look on his face as he goes on a celebratory run",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,KXIP,1,IK Pathan,Irfan Pathan,18.0,14.0,-,1.0,0.0,128.57,False,False,"{'wickets': 5, 'runs': 124}",15.5,c Harbhajan Singh b Malinga,"amazing catch by Bhajji! undoes all his earlier fumbles! Irfan gets too much underneath this one, and Bhajji has to run backwards from midwicket to get under it, and even though he hasn't got himself into great position he holds onto it and tumbles over. Gets up and points to Jonty Rhodes",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,KXIP,1,B Lee,Brett Lee,3.0,3.0,-,0.0,0.0,100.00,False,False,"{'wickets': 7, 'runs': 129}",16.4,c Pollard b Khan,"Lee has holed out to deep midwicket, and he has picked one of the tallest cricketers going around, Pollard - Tendulkar is in splits, maybe because a full toss has resulted in a wicket, but it's just a good sight, watching SRT laughing heartily",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,KXIP,1,K Goel,Karan Goel,1.0,3.0,-,0.0,0.0,33.33,False,False,"{'wickets': 8, 'runs': 133}",17.2, b Malinga,"one ball too late, but he rattles the timber, another yorker, slower this time, <i>134ks</i>, and too good for Goel",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,KXIP,1,PP Chawla,Piyush Chawla,22.0,13.0,-,3.0,0.0,169.23,False,False,"{'wickets': 10, 'runs': 163}",19.6,run out (McLaren),"gets the yorker right, fields cleanly in his follow through, the batsmen have to go for the one, and he runs Chawla out easily",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,KXIP,1,VS Malik,Vikramjeet Malik,6.0,5.0,-,1.0,0.0,120.00,False,False,"{'wickets': 9, 'runs': 150}",18.6, b Khan,"timber! You don't need no fielders for this, Malik clears his front leg, Zak is full and straight and in the block hole. Bye bye middle stump",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,KXIP,1,SJ Srivastava,Shalabh Srivastava,1.0,1.0,-,0.0,0.0,100.00,False,True,{},,not out,,
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,MI,2,S Dhawan,Shikhar Dhawan,50.0,40.0,-,6.0,0.0,125.00,False,False,"{'wickets': 3, 'runs': 91}",11.4,c Marsh b Bopara,"back-of-the-hand slower ball, Dhawan goes for the big shot down the ground, toe-ends it, and Marsh runs in from long-off to complete the catch. Is this the turnaround?",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,MI,2,SR Tendulkar,Sachin Tendulkar,11.0,15.0,-,2.0,0.0,73.33,True,False,"{'wickets': 1, 'runs': 42}",5.2,c Pathan b Chawla,"Chawla gets SRT again! Tendulkar tries to take long-on on, and the ball grips at him, and all he manages is a hole-out to Irfan",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,MI,2,KA Pollard,Kieron Pollard,20.0,13.0,-,2.0,1.0,153.84,False,False,"{'wickets': 2, 'runs': 82}",9.6,c Bopara b Pathan,"Pollard has mis-hit and found Bopara at wide long-on, gets power into it but can't get under it and hence no elevation. Bopara runs to his right from long-on, and is mindful of the rope and finishes a smart catch",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,MI,2,SS Tiwary,Saurabh Tiwary,31.0,23.0,-,1.0,2.0,134.78,False,False,"{'wickets': 6, 'runs': 158}",18.6,c Goel b Bopara,"well not quite ending! another turn? Tiwary pulls this short delivery, flat and low to deep midwicket where Goel dives forward to keep the game alive",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,MI,2,AT Rayudu,Ambati Rayudu,9.0,12.0,-,1.0,0.0,75.00,False,False,"{'wickets': 4, 'runs': 122}",15.5,c Yuvraj Singh b Srivastava,"ugly slog from wide outside off, gets a top edge and Yuvraj takes a simple catch at point. This game is not over",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,MI,2,DJ Bravo,Dwayne Bravo,8.0,4.0,-,0.0,1.0,200.00,False,False,"{'wickets': 5, 'runs': 133}",16.6,c &amp; b Bopara,"and Bopara comes right back with a vicious slower one! Or so Bravo makes it seem, this is shorter and not in Bravo's striking zone, and as it kicks at him, Bravo is all squared up and fends at it. Bopara runs in to his right and takes a diving catch!",
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,MI,2,R Sathish,Rajagopal Sathish,17.0,9.0,-,2.0,0.0,188.88,False,True,{},,not out,,
2010.0,419132,MI v KXIP,MI,KXIP,"Brabourne Stadium, Mumbai",Mumbai,India,MI,2,Harbhajan Singh,Harbhajan Singh,1.0,1.0,-,0.0,0.0,100.00,False,True,{},,not out,,
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,MK Pandey,Manish Pandey,5.0,7.0,-,1.0,0.0,71.42,False,False,"{'wickets': 1, 'runs': 12}",2.3,c &dagger;Dhoni b Thushara,"Done in by the short delivery, Manish was looking to get forward but Thushara slipped in a short one just outside off, around 127 kmph only but it climbed higher than what Manish seemed to anticipate and he ended up reaching out with an attempted pull and top edged it straight up",
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,JH Kallis,Jacques Kallis,52.0,49.0,-,7.0,0.0,106.12,False,False,"{'wickets': 4, 'runs': 117}",15.3,run out (Raina/Jakati),<B>Kallis is run out</b> It was pushed to right of short straightish extra cover but Raina is too quick to allow that single.. Raina threw the ball to Jakati who does the rest,
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,RV Uthappa,Robin Uthappa,21.0,13.0,-,1.0,2.0,161.53,False,False,"{'wickets': 2, 'runs': 54}",6.3,c Gony b Jakati,"Goes for the slog sweep again but sort of checks it a bit , perhaps Jakati slowed it up a touch or because he shortened the length, and Robin finds the man at deep midwicket. Gony doesn't make any mistake this time.",
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,V Kohli,Virat Kohli,34.0,24.0,-,3.0,1.0,141.66,False,False,"{'wickets': 3, 'runs': 117}",15.1,c Vijay b Jakati,"moves down the track, and swats a high full toss to long-on. Enter KP",
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,KP Pietersen,Kevin Pietersen,23.0,14.0,-,2.0,1.0,164.28,False,True,{},,not out,,
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,CL White,Cameron White,21.0,13.0,-,2.0,1.0,161.53,False,True,{},,not out,,
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,M Vijay,Murali Vijay,78.0,39.0,-,4.0,6.0,200.00,False,False,"{'wickets': 2, 'runs': 104}",10.5,c Pandey b Pietersen,Vijay falls after an entertaining knock. Will RCB make him rue this shot? Adrenalin rush I guess. He went for another hit over long-on but couldn't connect as well as he wanted and couldn't clear Manish at long-on,
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,ML Hayden,Matthew Hayden,12.0,14.0,-,0.0,1.0,85.71,False,False,"{'wickets': 1, 'runs': 61}",6.5,st &dagger;Uthappa b Kumble,"Whaddaplayaaaaaaa! It was the googly that did the trick for him. Hayden charged out for the big hit, Kumble flighted it, also slowed it up wonderfully,  got it to dip and it broke away from Hayden, who was looking to swing to midwicket, and Robin completed the stumping.",
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,SK Raina,Suresh Raina,40.0,34.0,-,3.0,1.0,117.64,False,True,{},,not out,,
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,MS Dhoni,MS Dhoni,14.0,19.0,-,1.0,0.0,73.68,True,False,"{'wickets': 3, 'runs': 138}",16.3,c Dravid b Steyn,Done in by the short delivery. Dhoni is beaten for pace and by bounce and mistimes the attempted pull .. a simple catch to Dravid at midwicket. Kumble pumps his fist.,
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,JA Morkel,Albie Morkel,1.0,3.0,-,0.0,0.0,33.33,False,False,"{'wickets': 4, 'runs': 143}",17.3, b Kallis,"Cleaned up by the slow off cutter! It landed just outside leg, turned in, Albie pushed out at it, unsure of its destination, the ball slid in to hit the front pad and fell on the stumps! And here we go again. Twist twist twist!",
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,S Badrinath,S Badrinath,7.0,6.0,-,1.0,0.0,116.66,False,False,"{'wickets': 5, 'runs': 152}",18.5,c &dagger;Uthappa b Vinay Kumar,"Badri combusts! It was the short lifting delivery, Dhoni mistimed to midwicket and this time Badri top edges it to backward square-leg and Robin runs across to take the catch",
2010.0,419133,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,C Ganapathy,Chandrasekar Ganapathy,0.0,0.0,-,0.0,0.0,-,False,True,{},,not out,,
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,DA Warner,David Warner,4.0,8.0,-,0.0,0.0,50.00,False,False,"{'wickets': 1, 'runs': 24}",3.1, b Narwal,"Narwal ensures the dropped catch doesn't cost him much, full on middle, Warner makes room, probably thinking to drive that but it's far fuller than he expects, almost a yorker and he can't get his bat down in time and is bowled",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,V Sehwag,Virender Sehwag,19.0,12.0,-,3.0,1.0,158.33,False,False,"{'wickets': 2, 'runs': 25}",3.3,c Dogra b Narwal,"Narwal's having a ball, short on the off and Sehwag goes for the pull, a touch too high that and he ends up getting a top edge which is snapped comfortably by Paras Dogra at deep square leg, the openers have been sent back",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,G Gambhir,Gautam Gambhir,43.0,37.0,-,3.0,0.0,116.21,True,False,"{'wickets': 5, 'runs': 146}",16.5,c Pathan b Narwal,"Another length ball and by the look of his follow-through, it seemed it would disappear as well but he had no timing on that one, landed safe in the palms of Yusuf at mid-on",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,PD Collingwood,Paul Collingwood,16.0,8.0,-,2.0,1.0,200.00,False,False,"{'wickets': 3, 'runs': 50}",5.4,run out (Voges/&dagger;Ojha),"<b>run-out</b>, Voges gets Collingwood, full outside off, steered just wide of point, Voges dives, collects and returns an excellent throw to Naman Ojha to takes off the bails to find Collingwood short, not sure who called first but Collingwood committed himself to the single and he'll regret it now",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,KM Jadhav,Kedar Jadhav,10.0,9.0,-,1.0,0.0,111.11,False,False,"{'wickets': 4, 'runs': 67}",8.3,c Pathan b Warne,"no messing around with Warne, flighted and Jadhav comes down the track to launch it into the stands over long-on, though he gets under it he ends up mistiming it and gifts Yusuf Pathan a simple catch, the hand came off the handle there",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,KD Karthik,Dinesh Karthik,69.0,38.0,-,6.0,4.0,181.57,False,False,"{'wickets': 6, 'runs': 188}",19.6,c sub (AS Raut) b Tait,"comes down the track, it's a length ball and he senses another big one, lofts it high, really high, but doesn't get the distance, is caught at long-on by the substitute fielder",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,AB McDonald,Andrew McDonald,14.0,9.0,-,2.0,0.0,155.55,False,True,{},,not out,,
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,MJ Lumb,Michael Lumb,0.0,2.0,-,0.0,0.0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.2,c Warner b Maharoof,"gone! Warner takes a brilliant catch running behind from mid-off, Lumb just chips that over the bowler's head, Warner runs back, stretches and appears to fumble at first but manages to just about hold on with his left hand as he falls forward, early setback for Rajasthan",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,NV Ojha,Naman Ojha,27.0,14.0,-,4.0,1.0,192.85,False,False,"{'wickets': 3, 'runs': 29}",3.4,c &dagger;Karthik b Mishra,"lovely delivery, sweet vengeance for Mishra, came from wide of the crease and looped it into the right-hander at around middle and off, got it to turn away sharply as Ojha stepped forward to defend, it kissed the outside edge and Karthik held on to a simple catch, Simon Taufel the umpire had no doubt, a big wicket for Delhi",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,FY Fazal,Faiz Fazal,0.0,2.0,-,0.0,0.0,0.00,False,False,"{'wickets': 2, 'runs': 1}",0.5,lbw b Maharoof,"another one down! Maharoof gets it to move in to the left-hander, Fazal moves across to drive it through the leg side, misses and catches him plumb in front of middle, it was the slower legcutter he failed to pick",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,AA Jhunjhunwala,Abhishek Jhunjhunwala,2.0,5.0,-,0.0,0.0,40.00,False,False,"{'wickets': 4, 'runs': 32}",4.1,run out (Ladda/&dagger;Karthik),"<b>run-out</b>, slower one, worked through midwicket for a single but it's during an ill-planned second that all goes wrong, Voges calls, Jhunjhunwala responds but is then sent back and it's too late, Ladda returns a good throw to Karthik who takes the bails off to find him miles short",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,AC Voges,Adam Voges,15.0,17.0,-,1.0,0.0,88.23,False,False,"{'wickets': 6, 'runs': 71}",10.3,c Warner b Mishra,"Delhi are shutting Rajasthan out quickly here, flighted, a lot more air this time, full outside off and Voges goes for the slog-sweep, he's aiming at midwicket but gets a a top edge to long-on where Warner makes no mistake",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,YK Pathan,Yusuf Pathan,24.0,14.0,-,2.0,2.0,171.42,False,False,"{'wickets': 5, 'runs': 66}",8.2,c Warner b Mishra,"is it all over for Rajasthan? Short on the off, slow through the air and he waits for that to turn away and slams that flat and straight to Warner at long-on, he could have struck that anywhere, had plenty of time to do so but picked out the fielder",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,P Dogra,Paras Dogra,20.0,25.0,-,0.0,1.0,80.00,False,False,"{'wickets': 9, 'runs': 113}",16.2,st &dagger;Karthik b Ladda,"sharp turn for Ladda, Dogra dances down the track, Ladda holds back the length and gets it to zip away, Dogra misses and loses his shoe in the process, Karthik does the rest",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,SK Warne,Shane Warne,0.0,1.0,-,0.0,0.0,0.00,True,False,"{'wickets': 7, 'runs': 73}",10.5,run out (Warner),"there's no stopping Delhi today, Warner is on a roll, driven to him at mid-on and they rush for a single, he collects, takes aim and throws down the stumps at the non-striker's end to find Warne miles short",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,S Narwal,Sumit Narwal,12.0,9.0,-,2.0,0.0,133.33,False,False,"{'wickets': 8, 'runs': 96}",13.3,c Warner b Collingwood,"Warner grabs his fourth catch, added to that run out, full on the off and it's lofted straight into the palms of long-off where Warner takes a dolly, Whatacatchaaaaa!",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,SW Tait,Shaun Tait,11.0,12.0,-,0.0,1.0,91.66,False,False,"{'wickets': 10, 'runs': 121}",17.4,st &dagger;Karthik b Sehwag,"all over! Shortish and turns in, Tait charges down the track and tries to swing it over midwicket, misses and Karthik collects another stumping",
2010.0,419134,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,RR,2,SK Trivedi,Siddharth Trivedi,7.0,5.0,-,0.0,1.0,140.00,False,True,{},,not out,,
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,SC Ganguly,Sourav Ganguly,88.0,54.0,-,9.0,5.0,162.96,True,False,"{'wickets': 4, 'runs': 146}",16.6,c Sharma b Ojha,"holes out in the deep, the shot was on, on middle and on a length, Ganguly was in position to send that into the stands but connect this as well as he had the earlier ones, found Rohit in the deep",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,CH Gayle,Chris Gayle,4.0,7.0,-,1.0,0.0,57.14,False,False,"{'wickets': 1, 'runs': 15}",2.2,c Roach b Symonds,"Gayle goes, this is a slow pitch and it took forever to get to him, short of a good length on middle, Gayle had made up his mind, made room and tried to slap that over long-off but didn't time it well enough, found Kemar Roach in the deep who took a comfortable catch, early strike for Deccan",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,CA Pujara,Cheteshwar Pujara,17.0,13.0,-,3.0,0.0,130.76,False,False,"{'wickets': 2, 'runs': 46}",5.6,c Ojha b Symonds,"Pujara's stay ends, closed the face on that a little too early, bowled on a good length on middle, it held its line, got a leading edge straight to Pragyan Ojha at mid-off",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,MK Tiwary,Manoj Tiwary,5.0,7.0,-,0.0,0.0,71.42,False,False,"{'wickets': 3, 'runs': 68}",8.3, b Ojha,"strikes almost immediately, came round the wicket and bowled it flat on the off, held its line and he bent low to play the sweep, inside-edged it on to the stumps, he;s been their form batsman and that counts as a big blow",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,DJ Hussey,David Hussey,31.0,27.0,-,1.0,2.0,114.81,False,False,"{'wickets': 6, 'runs': 163}",18.3,c Gibbs b Jaskaran Singh,"Sunil Gavaskar on Tv commentary said 'That's a big one', it was nowhere near being that in the end, lands on a length on the off, tried to smash that over long-off but mistimed it, Gibbs had no trouble snapping it yards inside the ropes",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,AD Mathews,Angelo Mathews,4.0,4.0,-,0.0,0.0,100.00,False,False,"{'wickets': 5, 'runs': 159}",18.1,c Gibbs b Jaskaran Singh,"slower one bowled full outside off, Angelo strikes it well but can't get much elevation, straight into the palms of Gibbs at long-off",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,WP Saha,Wriddhiman Saha,10.0,4.0,-,2.0,0.0,250.00,False,True,{},,not out,,
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,AB Agarkar,Ajit Agarkar,8.0,5.0,-,1.0,0.0,160.00,False,True,{},,not out,,
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,HH Gibbs,Herschelle Gibbs,50.0,45.0,-,5.0,1.0,111.11,False,False,"{'wickets': 3, 'runs': 121}",14.2,c Hussey b Bond,"Gibbs, oh Gibbs, slower one again and he has a rush of blood, makes room, takes that from a length and sends ir straight into the palms of long-off, well struck but not well enough, ends another threatening stand just like Mishra had done earlier",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,AC Gilchrist,Adam Gilchrist,9.0,5.0,-,2.0,0.0,180.00,True,False,"{'wickets': 1, 'runs': 31}",2.4,c Pujara b Agarkar,"a massive wicket for Kolkata, Gilchrist looks to mow the ball over midwicket, gets the ball high on the bat, the ball swirls towards deep midwicket, Pujara runs in from the rope to safely take the catch, it looked like there would be a collision with Gayle who was running from inside the circle, but there was no problems in the end, Eden goes crazy",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,MD Mishra,Mohnish  Mishra,29.0,16.0,-,6.0,0.0,181.25,False,False,"{'wickets': 2, 'runs': 77}",8.3,c Tiwary b Mathews,"Mishra at the other end has gifted a wicket, that shot clearly lacked intent, slightly short and he simply struck that through the line, lofting it straight to Tiwary at long-on who hardly had to move",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,A Symonds,Andrew Symonds,45.0,37.0,-,5.0,0.0,121.62,False,False,"{'wickets': 5, 'runs': 151}",19.4,c Kartik b Gayle,"Symonds' struggle ends, full and quick outside off, makes room to crash that over long-off, miscues it to Kartik who runs to his right from point and takes a simple catch",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,RG Sharma,Rohit Sharma,2.0,6.0,-,0.0,0.0,33.33,False,False,"{'wickets': 4, 'runs': 125}",15.3, b Kartik,"gone! Short of a good length on leg stump and turned towards middle, Rohit was trying to work it into the leg side, missed it due to the turn, the ball clipped his thighs on the way to the stumps, and he's consumed three dot balls",
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,TL Suman,Tirumalasetti Suman,15.0,11.0,-,0.0,1.0,136.36,False,True,{},,not out,,
2010.0,419135,KKR v DC,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,Y Venugopal Rao,Venugopal Rao,0.0,0.0,-,0.0,0.0,-,False,True,{},,not out,,
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,SE Marsh,Shaun Marsh,2.0,9.0,-,0.0,0.0,22.22,False,False,"{'wickets': 1, 'runs': 3}",1.4,c Dravid b Vinay Kumar,"and VK strikes early, what a bowling combination change! the effort ball, quicker than his three previous deliveries, pitches middle and off and makes him play and leaves him enough to take the edge, and Dravid at wide slip is placed perfectly for it",
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,MS Bisla,Manvinder  Bisla,28.0,26.0,-,4.0,0.0,107.69,False,False,"{'wickets': 2, 'runs': 66}",8.6, b Kumble,"Man wins the Man v Boy game! This time Bisla looks to scoop Kumble (seriously?) over short fine, and leaves the stumps exposed, and Kumble nails the off stick with a straight delivery",
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,KC Sangakkara,Kumar Sangakkara,45.0,27.0,-,8.0,0.0,166.66,True,False,"{'wickets': 3, 'runs': 84}",11.1,c Kallis b Steyn,"soft end to a dangerous-looking innings, Sanga picks a short ball, pulls it nicely but also picks out Kallis at deep square leg",
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,RS Bopara,Ravi Bopara,42.0,33.0,-,3.0,0.0,127.27,False,True,{},,not out,,
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,Yuvraj Singh,Yuvraj Singh,36.0,20.0,-,3.0,2.0,180.00,False,False,"{'wickets': 4, 'runs': 149}",17.4,c White b Kallis,"don't tell me this was a plan! another full toss on the pads and he has timed it sweetly straight down deep midwicket's throat. Big wicket, Yuvraj could have taken this innings to an imposing total",
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,IK Pathan,Irfan Pathan,16.0,5.0,-,2.0,1.0,320.00,False,False,"{'wickets': 5, 'runs': 180}",19.5,run out (Pandey/&dagger;Uthappa),"Bopara wants Irfan on strike and risks a second that is not on as it has gone straight to long-on, and Pandey's flat throw is right by the stumps and a new man now will face the last ball",
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KXIP,1,B Lee,Brett Lee,1.0,1.0,-,0.0,0.0,100.00,False,True,{},,not out,,
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,RCB,2,MK Pandey,Manish Pandey,29.0,25.0,-,3.0,0.0,116.00,False,False,"{'wickets': 2, 'runs': 54}",6.6,run out (Bipul Sharma),and immediately there is action! KP drills a short ball back at Sharma who misses the catch but gets a deflection onto the non-striker's stumps to find Pandey backing up and not back in. Freak dismissal,
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,RCB,2,JH Kallis,Jacques Kallis,9.0,10.0,-,1.0,0.0,90.00,False,False,"{'wickets': 1, 'runs': 28}",4.1,c &dagger;Bisla b Srivastava,"out first ball, Kallis looks for the big booming drive through the off side, ends up going too hard and edges a straight angling delivery",
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,RCB,2,KP Pietersen,Kevin Pietersen,66.0,44.0,-,7.0,1.0,150.00,False,True,{},,not out,,
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,RCB,2,V Kohli,Virat Kohli,42.0,26.0,-,4.0,1.0,161.53,False,False,"{'wickets': 3, 'runs': 130}",15.3,c Pathan b Bipul Sharma,another full toss claims a wicket! could be a big wicket! Kohli is looking to send this full toss to Chandigarh but gets the toe end straight to Irfan at deep midwicket,
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,RCB,2,RV Uthappa,Robin Uthappa,22.0,8.0,-,1.0,2.0,275.00,False,False,"{'wickets': 4, 'runs': 170}",17.6,c &dagger;Bisla b Pathan,"and finally somebody has held onto a catch! Uthappa walks down the wicket to send this flying down the ground again, but gets a toe edge through to Bisla. Too late for Punjab?",
2010.0,419136,KXIP v RCB,KXIP,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,RCB,2,CL White,Cameron White,6.0,3.0,-,1.0,0.0,200.00,False,True,{},,not out,,
